Crossnumber,Germination_Submission_Date,PlantletID,Germination_Date,Location
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_52,2020-06-04,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_53,2020-06-04,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_54,2020-06-04,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_55,2020-06-10,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_56,2020-06-10,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_57,2020-06-10,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_58,2020-06-10,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_59,2020-06-10,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_6,2020-05-25,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_60,2020-06-10,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_61,2020-06-10,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_62,2020-06-10,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_63,2020-06-10,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_64,2020-06-16,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_65,2020-06-16,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_66,2020-06-16,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_67,2020-06-16,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_68,2020-06-16,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_69,2020-06-22,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_7,2020-05-25,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_70,2020-07-20,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_8,2020-05-25,Sendusu
SE201912_(162377C2/132566),2020-05-25 12:58:30,SE201912_(162377C2/132566)_9,2020-05-25,Sendusu
SE201912_(162397C1/132554),2020-05-14 09:26:48,SE201912_(162397C1/132554)_1,2020-05-04,Sendusu
SE201912_(162397C1/132554),2020-05-14 09:26:48,SE201912_(162397C1/132554)_2,2020-05-04,Sendusu
SE201912_(162397C1/132554),2020-05-14 09:26:48,SE201912_(162397C1/132554)_3,2020-05-04,Sendusu
SE201912_(162397C1/132554),2020-05-14 09:26:48,SE201912_(162397C1/132554)_4,2020-05-18,Sendusu
SE201912_(162397C1/132554),2020-05-14 09:26:48,SE201912_(162397C1/132554)_5,2020-05-18,Sendusu
SE201912_(162397C1/132554),2020-05-14 09:26:48,SE201912_(162397C1/132554)_6,2020-05-18,Sendusu
SE201912_(162397C1/132554),2020-05-14 09:26:48,SE201912_(162397C1/132554)_7,2020-05-18,Sendusu
SE201912_(162397C1/132554),2020-05-14 09:26:48,SE201912_(162397C1/132554)_8,2020-06-22,Sendusu
SE201912_(162421C2/132406),2020-05-26 07:39:38,SE201912_(162421C2/132406)_1,2020-05-25,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_1,2020-05-18,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_10,2020-05-18,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_11,2020-05-18,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_12,2020-05-18,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_13,2020-05-25,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_14,2020-05-25,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_15,2020-05-25,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_16,2020-06-04,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_17,2020-06-04,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_18,2020-06-04,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_19,2020-06-10,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_2,2020-05-18,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_3,2020-05-18,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_4,2020-05-18,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_5,2020-05-18,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_6,2020-05-18,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_7,2020-05-18,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_8,2020-05-18,Sendusu
SE201912_(162422C2/132651),2020-05-18 12:11:35,SE201912_(162422C2/132651)_9,2020-05-18,Sendusu
SE201912_(162755C2/132554),2020-05-14 09:25:39,SE201912_(162755C2/132554)_1,2020-05-04,Sendusu
SE201912_(162755C2/132554),2020-05-14 09:25:39,SE201912_(162755C2/132554)_2,2020-05-25,Sendusu
SE201912_(162849C2/132651),2020-05-18 12:14:44,SE201912_(162849C2/132651)_1,2020-05-18,Sendusu
SE201912_(162849C2/132651),2020-05-18 12:14:44,SE201912_(162849C2/132651)_2,2020-05-25,Sendusu
SE201912_(162849C2/132651),2020-05-18 12:14:44,SE201912_(162849C2/132651)_3,2020-05-25,Sendusu
SE201912_(162849C2/132651),2020-05-18 12:14:44,SE201912_(162849C2/132651)_4,2020-06-22,Sendusu
SE201912_(162948C1/132466),2020-05-14 09:30:17,SE201912_(162948C1/132466)_1,2020-05-04,Sendusu
SE201912_(163016C2/132651),2020-05-18 12:18:35,SE201912_(163016C2/132651)_1,2020-05-18,Sendusu
SE201912_(163016C2/132651),2020-05-18 12:18:35,SE201912_(163016C2/132651)_2,2020-05-18,Sendusu
SE201912_(163016C2/132651),2020-05-18 12:18:35,SE201912_(163016C2/132651)_3,2020-05-18,Sendusu
SE201912_(163016C2/132651),2020-05-18 12:18:35,SE201912_(163016C2/132651)_4,2020-05-25,Sendusu
SE201912_(163078C1/132684),2020-05-26 07:27:28,SE201912_(163078C1/132684)_1,2020-05-25,Sendusu
SE201912_(163078C1/132684),2020-05-26 07:27:28,SE201912_(163078C1/132684)_2,2020-07-20,Sendusu
SE201912_(163080C2/132554),2020-04-23 10:38:54,SE201912_(163080C2/132554)_1,2020-04-20,Sendusu
SE201912_(163080C2/132554),2020-04-23 10:38:54,SE201912_(163080C2/132554)_2,2020-04-27,Sendusu
SE201912_(163080C2/132554),2020-04-23 10:38:54,SE201912_(163080C2/132554)_3,2020-05-25,Sendusu
SE201912_(163256C1/132552),2020-06-04 09:26:12,SE201912_(163256C1/132552)_1,2020-05-25,Sendusu
SE201912_(163281C1/132452),2020-06-05 09:22:19,SE201912_(163281C1/132452)_1,2020-06-04,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_1,2020-05-25,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_10,2020-05-25,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_11,2020-06-04,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_12,2020-06-04,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_13,2020-06-10,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_14,2020-06-10,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_15,2020-06-16,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_16,2020-06-16,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_17,2020-06-16,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_18,2020-06-16,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_19,2020-06-16,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_2,2020-05-25,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_20,2020-06-16,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_21,2020-06-22,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_3,2020-05-25,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_4,2020-05-25,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_5,2020-05-25,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_6,2020-05-25,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_7,2020-05-25,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_8,2020-05-25,Sendusu
SE201912_(163338C2/132623),2020-05-25 13:08:34,SE201912_(163338C2/132623)_9,2020-05-25,Sendusu
SE201912_(163375C2/132623),2020-06-11 08:15:38,SE201912_(163375C2/132623)_1,2020-06-10,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_1,2020-05-25,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_10,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_100,2020-07-20,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_101,2020-07-20,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_102,2020-07-20,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_103,2020-07-20,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_104,2020-08-06,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_11,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_12,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_13,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_14,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_15,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_16,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_17,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_18,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_19,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_2,2020-05-25,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_20,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_21,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_22,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_23,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_24,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_25,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_26,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_27,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_28,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_29,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_3,2020-05-25,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_30,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_31,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_32,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_33,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_34,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_35,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_36,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_37,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_38,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_39,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_4,2020-05-25,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_40,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_41,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_42,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_43,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_44,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_45,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_46,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_47,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_48,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_49,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_5,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_50,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_51,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_52,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_53,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_54,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_55,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_56,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_57,2020-06-10,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_58,2020-06-10,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_59,2020-06-10,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_6,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_60,2020-06-10,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_61,2020-06-10,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_62,2020-06-10,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_63,2020-06-10,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_64,2020-06-10,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_65,2020-06-10,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_66,2020-06-10,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_67,2020-06-10,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_68,2020-06-10,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_69,2020-06-10,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_7,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_70,2020-06-10,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_71,2020-06-16,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_72,2020-06-16,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_73,2020-06-16,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_74,2020-06-16,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_75,2020-06-16,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_76,2020-06-16,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_77,2020-06-16,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_78,2020-06-16,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_79,2020-06-16,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_8,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_80,2020-06-16,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_81,2020-06-16,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_82,2020-06-16,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_83,2020-06-16,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_84,2020-06-16,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_85,2020-06-16,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_86,2020-06-22,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_87,2020-06-22,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_88,2020-06-22,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_89,2020-06-22,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_9,2020-06-04,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_90,2020-06-22,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_91,2020-06-22,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_92,2020-06-22,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_93,2020-06-22,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_94,2020-06-22,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_95,2020-06-22,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_96,2020-06-22,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_97,2020-06-22,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_98,2020-06-22,Sendusu
SE202001_(162405C2/132466),2020-05-26 07:38:00,SE202001_(162405C2/132466)_99,2020-06-30,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_1,2020-07-20,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_10,2020-07-28,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_11,2020-07-28,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_14,2020-08-06,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_15,2020-08-06,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_16,2020-08-06,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_17,2020-08-06,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_18,2020-08-06,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_19,2020-08-06,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_2,2020-07-28,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_20,2020-08-06,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_21,2020-08-06,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_3,2020-07-28,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_4,2020-07-28,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_5,2020-07-28,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_6,2020-07-28,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_7,2020-07-28,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_8,2020-07-28,Sendusu
SE202001_(162419C2/132699),2020-07-22 11:30:52,SE202001_(162419C2/132699)_9,2020-07-28,Sendusu
SE202001_(162459C2/132466),2020-05-26 07:36:19,SE202001_(162459C2/132466)_1,2020-05-25,Sendusu
SE202001_(162459C2/132466),2020-05-26 07:36:19,SE202001_(162459C2/132466)_11,2020-08-06,Sendusu
SE202001_(162459C2/132466),2020-05-26 07:36:19,SE202001_(162459C2/132466)_2,2020-05-25,Sendusu
SE202001_(162459C2/132466),2020-05-26 07:36:19,SE202001_(162459C2/132466)_3,2020-05-25,Sendusu
SE202001_(162459C2/132466),2020-05-26 07:36:19,SE202001_(162459C2/132466)_4,2020-06-04,Sendusu
SE202001_(162459C2/132466),2020-05-26 07:36:19,SE202001_(162459C2/132466)_5,2020-06-10,Sendusu
SE202001_(162459C2/132466),2020-05-26 07:36:19,SE202001_(162459C2/132466)_6,2020-06-16,Sendusu
SE202001_(162459C2/132466),2020-05-26 07:36:19,SE202001_(162459C2/132466)_7,2020-06-22,Sendusu
SE202001_(162459C2/132466),2020-05-26 07:36:19,SE202001_(162459C2/132466)_8,2020-07-20,Sendusu
SE202001_(162459C2/132466),2020-05-26 07:36:19,SE202001_(162459C2/132466)_9,2020-07-20,Sendusu
SE202001_(162660C2/132554),2020-05-28 13:21:29,SE202001_(162660C2/132554)_1,2020-05-25,Sendusu
SE202001_(162660C2/132554),2020-05-28 13:21:29,SE202001_(162660C2/132554)_2,2020-05-25,Sendusu
SE202001_(162660C2/132554),2020-05-28 13:21:29,SE202001_(162660C2/132554)_3,2020-06-04,Sendusu
SE202001_(162660C2/132554),2020-05-28 13:21:29,SE202001_(162660C2/132554)_4,2020-06-10,Sendusu
SE202001_(162660C2/132554),2020-05-28 13:21:29,SE202001_(162660C2/132554)_5,2020-06-10,Sendusu
SE202001_(162660C2/132554),2020-05-28 13:21:29,SE202001_(162660C2/132554)_6,2020-06-10,Sendusu
SE202001_(162666C2/132505),2020-05-25 13:04:56,SE202001_(162666C2/132505)_1,2020-05-25,Sendusu
SE202001_(162684C2/132636),2020-06-05 09:22:24,SE202001_(162684C2/132636)_1,2020-06-04,Sendusu
SE202001_(162801C1/132552),2020-05-28 13:23:21,SE202001_(162801C1/132552)_1,2020-05-25,Sendusu
SE202001_(162801C1/132552),2020-05-28 13:23:21,SE202001_(162801C1/132552)_2,2020-05-25,Sendusu
SE202001_(162801C1/132552),2020-05-28 13:23:21,SE202001_(162801C1/132552)_3,2020-06-10,Sendusu
SE202001_(163051C2/132348),2020-05-25 13:02:34,SE202001_(163051C2/132348)_1,2020-05-25,Sendusu
SE202001_(163277C2/132445),2020-06-17 06:04:50,SE202001_(163277C2/132445)_1,2020-06-16,Sendusu
SE202001_(163277C2/132445),2020-06-17 06:04:50,SE202001_(163277C2/132445)_2,2020-06-16,Sendusu
SE202001_(163331C2/132467),2020-06-04 10:09:03,SE202001_(163331C2/132467)_1,2020-06-04,Sendusu
SE202001_(163331C2/132467),2020-06-04 10:09:03,SE202001_(163331C2/132467)_2,2020-06-22,Sendusu
SE202001_(163331C2/132467),2020-06-04 10:09:03,SE202001_(163331C2/132467)_3,2020-06-22,Sendusu
SE202001_(163331C2/132467),2020-06-04 10:09:03,SE202001_(163331C2/132467)_4,2020-07-20,Sendusu
SE202001_(163349C2/132640),2020-06-05 09:22:20,SE202001_(163349C2/132640)_1,2020-06-04,Sendusu
SE202001_(163349C2/132640),2020-06-05 09:22:20,SE202001_(163349C2/132640)_2,2020-06-04,Sendusu
SE202002_(162353C2/132316),2020-06-17 06:08:19,SE202002_(162353C2/132316)_1,2020-06-16,Sendusu
