PlantletID,Copies,Subculture_Date,Location
SE201905_(162431C1/132332)_167,5,2020-04-30,Sendusu
SE201903_(162357C1/132383)_24,4,2020-04-30,Sendusu
SE201905_(162431C1/132332)_58,5,2020-04-30,Sendusu
SE201904_(162377C1/132361)_4,4,2020-04-30,Sendusu
SE201902_(162450C1/132447)_17,4,2020-04-30,Sendusu
SE201904_(162459C1/132361)_53,5,2020-04-30,Sendusu
SE201903_(162405C1/132571)_3,2,2020-04-30,Sendusu
SE201903_(162357C1/132383)_8,4,2020-04-30,Sendusu
SE201904_(162485C1/132614)_15,4,2020-04-30,Sendusu
SE201902_(163268C1/132386)_1,4,2020-04-30,Sendusu
SE201904_(162485C1/132614)_6,5,2020-04-30,Sendusu
SE201907_(162452C1/132533)_1,3,2020-04-30,Sendusu
SE201902_(162449C1/132494)_2,5,2020-04-30,Sendusu
SE201903_(162357C1/132383)_47,4,2020-04-30,Sendusu
SE201904_(162459C1/132361)_11,3,2020-04-30,Sendusu
SE201904_(162430C1/132419)_13,4,2020-04-30,Sendusu
SE201910_(162371C2/132696)_6,3,2020-04-30,Sendusu
SE201910_(162371C2/132696)_4,4,2020-04-28,Sendusu
SE201902_(162449C1/132494)_4,5,2020-04-28,Sendusu
SE201902_(162421C1/132608)_21,5,2020-04-28,Sendusu
SE201907_(162379C1/132466)_12,1,2020-02-10,Sendusu
SE201904_(162485C1/132614)_1,1,2020-02-10,Sendusu
SE201907_(162416C2/132332)_9,1,2020-02-10,Sendusu
SE201907_(162452C1/132533)_3,1,2020-02-10,Sendusu
SE201907_(162416C2/132332)_7,1,2020-02-10,Sendusu
SE201904_(162485C1/132614)_9,1,2020-02-10,Sendusu
SE201905_(162488C1/132412)_2,1,2020-02-10,Sendusu
SE201905_(162431C1/132332)_152,1,2020-02-10,Sendusu
SE201907_(162416C2/132332)_2,1,2020-02-10,Sendusu
SE201902_(162450C1/132447)_6,1,2020-02-10,Sendusu
SE201902_(162449C1/132494)_1,1,2020-02-10,Sendusu
SE201906_(162496C1/132361)_6,1,2020-02-10,Sendusu
SE201907_(162379C1/132466)_9,1,2020-02-10,Sendusu
SE201907_(162865C1/132329)_3,1,2020-05-19,Sendusu
SE201907_(162379C1/132466)_1,1,2020-05-19,Sendusu
SE201907_(162452C1/132533)_2,1,2020-05-19,Sendusu
SE201905_(162431C1/132332)_44,1,2020-05-19,Sendusu
SE201909_(162426C1/132660)_4,1,2020-05-19,Sendusu
SE201909_(162426C1/132660)_6,1,2020-05-19,Sendusu
SE201909_(162733C1/132512)_2,1,2020-05-19,Sendusu
SE201905_(162431C1/132332)_110,1,2020-05-19,Sendusu
SE201904_(162377C1/132361)_23,1,2020-05-19,Sendusu
SE201903_(162357C1/132383)_17,1,2020-05-19,Sendusu
SE201905_(162431C1/132332)_122,1,2020-05-19,Sendusu
SE201907_(162865C1/132329)_4,1,2020-05-19,Sendusu
SE201903_(162357C1/132383)_20,1,2020-05-19,Sendusu
SE201907_(163270C2/132692)_3,1,2020-05-19,Sendusu
SE201902_(162421C1/132608)_24,1,2020-05-19,Sendusu
SE201905_(162431C1/132332)_135,1,2020-05-19,Sendusu
SE201907_(162416C2/132332)_8,1,2020-05-19,Sendusu
SE201907_(163270C2/132692)_1,1,2020-05-19,Sendusu
SE201904_(162485C1/132614)_8,1,2020-05-19,Sendusu
SE201904_(162485C1/132614)_10,1,2020-05-19,Sendusu
SE201908_(162485C2/132696)_6,1,2020-05-19,Sendusu
SE201908_(162358C1/132647)_6,1,2020-05-19,Sendusu
SE201905_(162431C1/132332)_10,1,2020-05-19,Sendusu
SE201903_(162357C1/132383)_23,1,2020-05-19,Sendusu
SE201903_(162357C1/132383)_65,1,2020-05-19,Sendusu
SE201903_(162357C1/132383)_25,1,2020-05-19,Sendusu
SE201908_(162485C2/132696)_4,1,2020-05-19,Sendusu
SE201910_(162371C2/132696)_20,1,2020-05-19,Sendusu
SE201905_(162431C1/132332)_75,1,2020-05-19,Sendusu
SE201904_(162459C1/132361)_28,1,2020-05-19,Sendusu
SE201908_(162358C1/132647)_5,1,2020-05-19,Sendusu
SE201908_(162358C1/132647)_11,1,2020-05-19,Sendusu
SE201909_(162733C1/132512)_1,1,2020-05-19,Sendusu
SE201908_(162358C1/132647)_1,1,2020-05-19,Sendusu
SE201902_(162730C1/132470)_3,1,2020-05-19,Sendusu
SE201907_(162416C2/132332)_10,1,2020-05-19,Sendusu
SE201908_(162485C2/132696)_12,1,2020-05-19,Sendusu
SE201907_(162452C1/132533)_7,1,2020-05-19,Sendusu
SE201903_(162357C1/132383)_7,1,2020-05-19,Sendusu
SE201908_(162358C1/132647)_10,1,2020-05-19,Sendusu
SE201910_(162373C2/132684)_46,3,2020-05-19,Sendusu
SE201909_(162414C2/132406)_10,3,2020-05-19,Sendusu
SE201910_(162448C1/132512)_2,2,2020-05-19,Sendusu
SE201909_(162438C2/132696)_3,4,2020-05-19,Sendusu
SE201910_(162373C2/132684)_47,3,2020-05-19,Sendusu
SE201910_(162373C2/132684)_27,5,2020-05-19,Sendusu
SE201910_(162441C1/132696)_7,2,2020-05-19,Sendusu
SE201910_(162373C2/132684)_65,2,2020-05-19,Sendusu
SE201910_(162373C2/132684)_67,3,2020-05-19,Sendusu
SE201907_(162416C2/132332)_6,4,2020-05-19,Sendusu
SE201910_(162373C2/132684)_20,5,2020-05-19,Sendusu
SE201910_(162441C1/132696)_2,2,2020-05-19,Sendusu
SE201910_(162373C2/132684)_80,3,2020-05-19,Sendusu
SE201910_(162373C2/132684)_2,3,2020-05-19,Sendusu
SE201908_(162485C2/132696)_10,2,2020-05-19,Sendusu
SE201910_(162373C2/132684)_72,3,2020-05-19,Sendusu
SE201910_(162373C2/132684)_96,5,2020-05-19,Sendusu
SE201910_(162373C2/132684)_35,3,2020-05-19,Sendusu
SE201910_(162799C2/132313)_2,2,2020-05-20,Sendusu
SE201911_(163120C2/132348)_1,2,2020-05-20,Sendusu
SE201910_(162373C2/132684)_48,5,2020-05-20,Sendusu
SE201908_(162485C2/132696)_3,2,2020-05-20,Sendusu
SE201910_(162370C1/132348)_19,2,2020-05-20,Sendusu
SE201910_(162373C2/132684)_93,3,2020-05-20,Sendusu
SE201910_(162373C2/132684)_1,3,2020-05-20,Sendusu
SE201910_(162373C2/132684)_59,3,2020-05-20,Sendusu
SE201910_(162369C1/132696)_6,2,2020-05-20,Sendusu
SE201904_(162377C1/132361)_8,2,2020-05-20,Sendusu
SE201910_(162448C1/132512)_7,3,2020-05-20,Sendusu
SE201910_(162368C2/132696)_3,3,2020-05-20,Sendusu
SE201910_(162370C1/132348)_5,2,2020-05-20,Sendusu
SE201902_(162450C1/132447)_19,2,2020-05-20,Sendusu
SE201910_(162441C1/132696)_3,2,2020-05-20,Sendusu
SE201905_(162431C1/132332)_69,2,2020-05-20,Sendusu
SE201908_(162485C2/132696)_9,2,2020-05-20,Sendusu
SE201908_(162485C2/132696)_5,2,2020-05-20,Sendusu
SE201910_(162373C2/132684)_102,3,2020-05-20,Sendusu
SE201910_(162373C2/132684)_19,4,2020-05-20,Sendusu
SE201910_(162368C2/132696)_1,3,2020-05-20,Sendusu
SE201910_(162441C1/132696)_11,3,2020-05-20,Sendusu
SE201905_(162431C1/132332)_68,3,2020-05-20,Sendusu
SE201910_(162373C2/132684)_101,4,2020-05-20,Sendusu
SE201910_(162373C2/132684)_62,3,2020-05-20,Sendusu
SE201910_(162373C2/132684)_18,3,2020-05-20,Sendusu
SE201904_(162485C1/132614)_13,3,2020-05-20,Sendusu
SE201910_(162496C2/132696)_1,3,2020-05-20,Sendusu
SE201910_(162373C2/132684)_11,3,2020-05-20,Sendusu
SE201904_(162430C1/132419)_4,2,2020-05-20,Sendusu
SE201910_(162370C1/132348)_16,3,2020-05-20,Sendusu
SE201910_(162373C2/132684)_12,2,2020-05-20,Sendusu
SE201903_(162357C1/132383)_6,3,2020-05-20,Sendusu
SE201910_(162373C2/132684)_54,1,2020-05-20,Sendusu
SE201910_(162405C2/132696)_6,4,2020-05-20,Sendusu
SE201910_(162373C2/132684)_55,1,2020-06-10,Sendusu
SE201911_(163304C2/132707)_1,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_14,1,2020-06-11,Sendusu
SE201910_(162496C2/132696)_2,1,2020-06-10,Sendusu
SE201909_(162414C2/132406)_9,1,2020-06-10,Sendusu
SE201910_(162371C2/132696)_21,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_24,1,2020-06-10,Sendusu
SE201908_(162431C2/132674)_1,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_17,1,2020-06-10,Sendusu
SE201910_(162371C2/132696)_1,1,2020-06-10,Sendusu
SE201909_(162438C2/132696)_1,1,2020-06-10,Sendusu
SE201910_(162718C2/132498)_1,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_11,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_7,1,2020-06-10,Sendusu
SE201910_(163244C2/132696)_4,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_23,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_24,1,2020-06-10,Sendusu
SE201910_(163244C2/132696)_1,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_68,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_63,1,2020-06-10,Sendusu
SE201910_(162361C1/132696)_1,1,2020-06-10,Sendusu
SE201910_(162441C1/132696)_6,1,2020-06-10,Sendusu
SE201908_(162430C2/132647)_1,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_25,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_81,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_26,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_4,1,2020-06-10,Sendusu
SE201908_(162374C2/132674)_3,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_83,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_15,1,2020-06-10,Sendusu
SE201910_(162369C1/132696)_3,1,2020-06-10,Sendusu
SE201910_(162441C1/132696)_10,1,2020-06-10,Sendusu
SE201910_(162371C2/132696)_14,1,2020-06-10,Sendusu
SE201910_(162368C2/132696)_2,1,2020-06-10,Sendusu
SE201910_(162448C1/132512)_4,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_64,1,2020-06-10,Sendusu
SE201910_(162371C2/132696)_8,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_53,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_37,1,2020-06-10,Sendusu
,1,2020-06-10,Sendusu
SE201910_(162496C2/132696)_5,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_10,1,2020-06-10,Sendusu
SE201910_(162371C2/132696)_12,1,2020-06-10,Sendusu
SE201910_(162371C2/132696)_11,1,2020-06-10,Sendusu
SE201910_(162448C1/132512)_3,1,2020-06-10,Sendusu
SE201910_(162371C2/132696)_15,1,2020-06-10,Sendusu
SE201910_(162371C2/132696)_16,1,2020-06-10,Sendusu
SE201910_(162448C1/132512)_6,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_77,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_74,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_10,1,2020-06-10,Sendusu
SE201910_(162371C2/132696)_13,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_9,1,2020-06-10,Sendusu
SE201910_(162496C2/132696)_3,1,2020-06-10,Sendusu
SE201910_(162441C1/132696)_1,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_22,1,2020-06-10,Sendusu
SE201910_(162441C1/132696)_8,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_90,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_38,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_12,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_21,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_32,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_6,1,2020-06-10,Sendusu
SE201910_(162371C2/132696)_3,1,2020-06-10,Sendusu
SE201911_(163120C2/132348)_3,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_17,1,2020-06-10,Sendusu
SE201910_(162441C1/132696)_12,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_34,1,2020-06-10,Sendusu
SE201910_(162947C2/132400)_1,1,2020-06-10,Sendusu
SE201910_(162371C2/132696)_7,1,2020-06-10,Sendusu
SE201910_(162882C1/132609)_1,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_14,1,2020-06-10,Sendusu
SE201910_(162371C2/132696)_10,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_8,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_5,1,2020-06-10,Sendusu
SE201911_(163120C2/132348)_2,1,2020-06-10,Sendusu
SE201910_(162371C2/132696)_17,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_1,1,2020-06-10,Sendusu
SE201911_(162350C1/132348)_16,1,2020-06-10,Sendusu
SE201908_(162374C2/132674)_1,1,2020-06-10,Sendusu
SE201909_(162414C2/132406)_2,1,2020-06-10,Sendusu
SE201908_(162431C2/132674)_3,1,2020-06-10,Sendusu
SE201908_(163006C2/132684)_1,1,2020-06-10,Sendusu
SE201910_(162799C2/132313)_1,1,2020-06-10,Sendusu
SE201909_(162414C2/132406)_3,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_84,1,2020-06-10,Sendusu
SE201910_(162371C2/132696)_5,1,2020-06-10,Sendusu
SE201909_(162414C2/132406)_8,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_57,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_16,1,2020-06-10,Sendusu
SE201910_(162441C1/132696)_5,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_39,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_2,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_22,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_25,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_8,1,2020-06-10,Sendusu
SE201909_(162414C2/132406)_7,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_13,1,2020-06-10,Sendusu
SE201910_(162496C2/132696)_4,1,2020-06-10,Sendusu
SE201910_(162371C2/132696)_19,1,2020-06-10,Sendusu
SE201910_(162361C1/132696)_2,1,2020-06-10,Sendusu
SE201910_(162370C1/132348)_3,1,2020-06-10,Sendusu
SE201910_(162373C2/132684)_66,1,2020-06-10,Sendusu
SE201910_(162441C1/132696)_4,1,2020-06-10,Sendusu
SE201910_(162361C1/132696)_4,1,2020-06-10,Sendusu
SE201911_(162423C1/132696)_2,2,2020-06-12,Sendusu
SE201908_(162485C2/132696)_15,4,2020-06-12,Sendusu
SE201910_(162373C2/132684)_108,3,2020-06-12,Sendusu
SE201910_(162405C2/132696)_1,2,2020-06-12,Sendusu
SE201910_(162373C2/132684)_88,3,2020-06-12,Sendusu
SE201910_(162373C2/132684)_15,4,2020-06-12,Sendusu
SE201908_(162358C1/132647)_5,3,2020-06-12,Sendusu
SE201910_(162373C2/132684)_45,2,2020-06-12,Sendusu
SE201908_(162358C1/132647)_11,4,2020-06-12,Sendusu
SE201910_(162373C2/132684)_36,3,2020-06-12,Sendusu
SE201910_(162373C2/132684)_43,2,2020-06-12,Sendusu
SE201910_(162371C2/132696)_2,2,2020-06-12,Sendusu
SE201912_(162422C2/132651)_7,2,2020-06-12,Sendusu
SE201910_(162371C2/132696)_9,3,2020-06-12,Sendusu
SE201909_(162426C1/132660)_4,3,2020-06-12,Sendusu
SE201912_(162377C2/132566)_28,3,2020-06-12,Sendusu
SE201910_(162373C2/132684)_30,3,2020-06-12,Sendusu
SE201910_(162448C1/132512)_1,2,2020-06-12,Sendusu
SE201910_(162405C2/132696)_4,3,2020-06-12,Sendusu
SE201910_(162373C2/132684)_41,4,2020-06-12,Sendusu
SE201910_(162373C2/132684)_3,2,2020-06-12,Sendusu
SE201911_(162449C2/132674)_1,3,2020-06-12,Sendusu
SE201910_(162441C1/132696)_13,4,2020-06-12,Sendusu
SE201910_(162373C2/132684)_95,4,2020-06-12,Sendusu
SE201911_(162350C1/132348)_10,3,2020-06-12,Sendusu
SE201910_(162369C1/132696)_1,2,2020-06-12,Sendusu
SE201910_(162369C1/132696)_5,1,2020-06-15,Sendusu
SE201910_(162373C2/132684)_4,1,2020-06-15,Sendusu
SE201910_(162371C2/132696)_10,1,2020-06-15,Sendusu
SE201910_(162373C2/132684)_56,1,2020-06-15,Sendusu
SE201910_(162373C2/132684)_9,1,2020-06-15,Sendusu
SE201908_(162485C2/132696)_13,1,2020-06-15,Sendusu
SE201909_(162426C1/132660)_2,4,2020-07-01,Sendusu
SE201910_(162882C1/132609)_3,3,2020-07-01,Sendusu
SE201908_(162485C2/132696)_21,4,2020-07-01,Sendusu
SE201909_(162426C1/132660)_3,4,2020-07-01,Sendusu
SE201910_(162373C2/132684)_73,3,2020-07-01,Sendusu
SE201910_(162373C2/132684)_89,4,2020-07-01,Sendusu
SE201907_(162416C2/132332)_1,3,2020-07-01,Sendusu
SE201906_(162693C2/132568)_1,5,2020-07-01,Sendusu
SE201907_(162675C2/132568)_1,4,2020-07-01,Sendusu
SE201910_(162405C2/132696)_5,5,2020-07-01,Sendusu
SE201905_(162431C1/132332)_58,4,2020-07-01,Sendusu
SE201910_(162371C2/132696)_4,4,2020-07-01,Sendusu
SE201910_(162369C1/132696)_6,4,2020-07-01,Sendusu
SE201910_(162947C2/132400)_3,3,2020-07-01,Sendusu
SE201907_(162416C2/132332)_6,5,2020-07-01,Sendusu
SE201909_(162426C1/132660)_8,4,2020-07-01,Sendusu
SE201910_(162373C2/132684)_82,3,2020-07-01,Sendusu
SE201910_(163244C2/132696)_3,1,2020-07-01,Sendusu
SE201910_(162373C2/132684)_76,4,2020-07-01,Sendusu
SE201904_(162377C1/132361)_11,4,2020-07-01,Sendusu
SE201908_(162485C2/132696)_1,3,2020-07-01,Sendusu
SE201911_(163120C2/132348)_1,4,2020-07-15,Sendusu
SE201904_(162377C1/132361)_8,5,2020-07-15,Sendusu
SE201910_(162373C2/132684)_87,5,2020-07-15,Sendusu
SE201902_(162421C1/132608)_20,4,2020-07-15,Sendusu
SE201907_(162865C1/132329)_5,5,2020-07-15,Sendusu
SE201908_(162485C2/132696)_7,2,2020-07-15,Sendusu
SE201908_(162358C1/132647)_2,1,2020-07-15,Sendusu
SE201910_(162373C2/132684)_101,4,2020-07-15,Sendusu
SE201907_(162452C1/132533)_1,4,2020-07-15,Sendusu
SE201910_(162882C1/132609)_2,4,2020-07-15,Sendusu
SE201908_(162358C1/132647)_19,4,2020-07-15,Sendusu
SE201904_(162485C1/132614)_6,4,2020-07-15,Sendusu
SE201902_(163268C1/132386)_1,4,2020-07-15,Sendusu
SE201904_(162430C1/132419)_13,5,2020-07-15,Sendusu
SE201905_(162431C1/132332)_74,4,2020-07-15,Sendusu
SE201910_(162373C2/132684)_31,4,2020-07-15,Sendusu
SE201905_(162431C1/132332)_167,5,2020-07-15,Sendusu
SE201902_(162368C1/132466)_1,1,2020-07-15,Sendusu
SE201905_(162431C1/132332)_31,2,2020-07-15,Sendusu
SE201908_(162485C2/132696)_23,4,2020-07-15,Sendusu
SE201910_(162373C2/132684)_71,4,2020-07-15,Sendusu
SE201908_(162358C1/132647)_12,4,2020-07-15,Sendusu
SE201910_(162373C2/132684)_78,5,2020-07-15,Sendusu
SE201910_(162373C2/132684)_28,3,2020-07-15,Sendusu
SE201910_(162371C2/132696)_6,4,2020-07-15,Sendusu
SE201908_(162374C2/132674)_2,4,2020-07-15,Sendusu
SE201910_(162373C2/132684)_60,4,2020-07-15,Sendusu
SE201904_(162377C1/132361)_4,5,2020-07-15,Sendusu
SE201909_(162426C1/132660)_10,5,2020-07-15,Sendusu
SE201912_(162377C2/132566)_45,1,2020-07-09,Sendusu
SE201910_(162496C2/132696)_6,1,2020-07-09,Sendusu
SE201912_(162397C1/132554)_2,1,2020-07-09,Sendusu
SE201910_(162496C2/132696)_7,1,2020-07-09,Sendusu
SE202002_(163132C2/132396)_2,1,2020-07-09,Sendusu
SE201910_(162370C1/132348)_18,1,2020-07-09,Sendusu
SE201911_(162449C2/132674)_7,1,2020-07-09,Sendusu
SE201912_(162397C1/132554)_1,1,2020-07-09,Sendusu
SE201911_(162946C2/132547)_1,1,2020-07-09,Sendusu
SE201911_(162449C2/132674)_3,1,2020-07-09,Sendusu
SE201911_(162350C1/132348)_12,1,2020-07-09,Sendusu
SE201910_(162370C1/132348)_28,1,2020-07-09,Sendusu
SE201911_(162423C1/132696)_11,1,2020-07-09,Sendusu
SE201911_(162423C1/132696)_9,1,2020-07-09,Sendusu
SE201910_(162496C2/132696)_10,1,2020-07-09,Sendusu
SE201910_(162370C1/132348)_27,1,2020-07-09,Sendusu
SE201912_(162422C2/132651)_14,1,2020-07-09,Sendusu
SE202001_(162405C2/132466)_1,1,2020-07-09,Sendusu
SE202001_(162459C2/132466)_2,1,2020-07-09,Sendusu
SE201912_(162422C2/132651)_15,1,2020-07-09,Sendusu
SE201912_(163338C2/132623)_2,1,2020-07-09,Sendusu
SE201912_(162377C2/132566)_48,1,2020-07-09,Sendusu
SE201912_(162377C2/132566)_41,1,2020-07-09,Sendusu
SE201912_(163338C2/132623)_1,1,2020-07-09,Sendusu
SE201912_(163338C2/132623)_10,1,2020-07-09,Sendusu
SE201912_(162377C2/132566)_46,1,2020-07-09,Sendusu
SE201911_(162350C1/132348)_6,1,2020-07-09,Sendusu
SE202001_(163051C2/132348)_1,1,2020-07-09,Sendusu
SE201911_(162350C1/132348)_8,1,2020-07-09,Sendusu
SE201912_(162377C2/132566)_47,1,2020-07-09,Sendusu
SE201912_(162377C2/132566)_43,1,2020-07-09,Sendusu
SE201912_(162422C2/132651)_13,1,2020-07-09,Sendusu
SE201912_(162849C2/132651)_2,1,2020-07-09,Sendusu
SE201912_(163338C2/132623)_3,1,2020-07-09,Sendusu
SE201912_(163338C2/132623)_5,1,2020-07-09,Sendusu
SE201904_(162377C1/132361)_23,1,2020-07-24,Sendusu
SE201903_(162357C1/132383)_7,1,2020-07-24,Sendusu
SE201905_(162431C1/132332)_75,1,2020-07-24,Sendusu
SE201907_(162452C1/132533)_7,1,2020-07-24,Sendusu
SE201907_(162452C1/132533)_2,1,2020-07-24,Sendusu
SE201907_(162379C1/132466)_1,1,2020-07-24,Sendusu
SE201903_(162357C1/132383)_20,1,2020-07-24,Sendusu
SE201905_(162431C1/132332)_44,1,2020-07-24,Sendusu
SE201908_(162358C1/132647)_6,1,2020-07-24,Sendusu
SE201907_(162416C2/132332)_10,1,2020-07-24,Sendusu
SE201909_(162733C1/132512)_1,1,2020-07-24,Sendusu
SE201907_(162416C2/132332)_8,1,2020-07-24,Sendusu
SE201904_(162485C1/132614)_8,1,2020-07-24,Sendusu
SE201905_(162431C1/132332)_10,1,2020-07-24,Sendusu
SE201903_(162357C1/132383)_25,1,2020-07-24,Sendusu
SE201904_(162485C1/132614)_10,1,2020-07-24,Sendusu
SE201905_(162431C1/132332)_135,1,2020-05-21,Sendusu
SE201908_(162358C1/132647)_1,1,2020-05-21,Sendusu
SE201908_(162358C1/132647)_1,1,2020-07-24,Sendusu
SE201905_(162431C1/132332)_135,1,2020-07-24,Sendusu
SE201908_(162485C2/132696)_4,1,2020-07-24,Sendusu
SE201903_(162357C1/132383)_23,1,2020-07-24,Sendusu
SE201911_(162423C1/132696)_6,1,2020-07-09,Sendusu
SE201910_(162368C2/132696)_6,1,2020-07-09,Sendusu
SE201910_(162405C2/132696)_7,1,2020-07-09,Sendusu
SE201910_(162371C2/132696)_23,1,2020-07-09,Sendusu
SE201910_(163244C2/132696)_2,1,2020-07-09,Sendusu
SE201910_(162370C1/132348)_21,1,2020-07-09,Sendusu
SE201911_(162423C1/132696)_7,1,2020-07-09,Sendusu
SE201910_(162405C2/132696)_3,1,2020-07-09,Sendusu
SE201911_(162423C1/132696)_5,1,2020-07-09,Sendusu
SE201910_(162368C2/132696)_7,1,2020-07-09,Sendusu
SE201912_(163256C1/132552)_1,1,2020-07-09,Sendusu
SE201911_(162350C1/132348)_20,1,2020-07-09,Sendusu
SE201910_(162448C1/132512)_9,1,2020-07-09,Sendusu
SE201910_(162370C1/132348)_20,1,2020-07-09,Sendusu
SE201911_(163101C1/132318)_1,1,2020-07-09,Sendusu
SE201911_(162449C2/132674)_2,1,2020-07-09,Sendusu
SE201910_(162370C1/132348)_23,1,2020-07-09,Sendusu
SE201910_(162369C1/132696)_4,1,2020-07-09,Sendusu
SE201912_(162422C2/132651)_9,1,2020-07-10,Sendusu
SE201912_(162422C2/132651)_11,1,2020-07-10,Sendusu
SE201912_(162422C2/132651)_6,1,2020-07-10,Sendusu
SE202001_(162405C2/132466)_50,1,2020-07-10,Sendusu
SE201910_(162448C1/132512)_12,1,2020-07-10,Sendusu
SE201910_(162448C1/132512)_14,1,2020-07-10,Sendusu
SE201912_(162397C1/132554)_4,1,2020-07-10,Sendusu
SE201910_(162448C1/132512)_15,1,2020-07-10,Sendusu
SE201910_(162363C2/132631)_1,1,2020-07-10,Sendusu
SE201912_(162422C2/132651)_3,1,2020-07-10,Sendusu
SE201911_(162423C1/132696)_4,1,2020-07-10,Sendusu
SE201910_(163244C2/132696)_5,1,2020-07-10,Sendusu
SE201912_(163338C2/132623)_8,1,2020-07-10,Sendusu
SE201912_(163338C2/132623)_9,1,2020-07-10,Sendusu
SE201910_(162405C2/132696)_9,1,2020-07-10,Sendusu
SE201912_(162422C2/132651)_10,1,2020-07-10,Sendusu
SE201912_(162397C1/132554)_6,1,2020-07-10,Sendusu
SE201912_(162849C2/132651)_1,1,2020-07-10,Sendusu
SE202001_(162405C2/132466)_9,1,2020-07-10,Sendusu
SE201910_(163157C1/132686)_1,1,2020-07-10,Sendusu
SE201912_(163016C2/132651)_3,1,2020-07-10,Sendusu
SE201911_(163107C2/132503)_1,1,2020-07-10,Sendusu
SE201910_(162441C1/132696)_15,1,2020-07-10,Sendusu
SE201912_(162422C2/132651)_12,1,2020-07-10,Sendusu
SE201911_(162350C1/132348)_17,1,2020-07-10,Sendusu
SE201912_(162397C1/132554)_7,1,2020-07-10,Sendusu
SE201912_(162422C2/132651)_5,1,2020-07-10,Sendusu
SE201912_(162422C2/132651)_1,1,2020-07-10,Sendusu
SE201912_(163016C2/132651)_2,1,2020-07-10,Sendusu
SE201911_(162350C1/132348)_18,1,2020-07-10,Sendusu
SE202001_(162405C2/132466)_49,1,2020-07-10,Sendusu
SE201911_(162449C2/132674)_5,1,2020-07-10,Sendusu
SE201911_(162423C1/132696)_1,1,2020-07-10,Sendusu
SE202001_(162405C2/132466)_6,1,2020-07-10,Sendusu
SE201911_(162449C2/132674)_6,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_5,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_25,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_27,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_24,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_6,1,2020-07-10,Sendusu
SE202001_(162801C1/132552)_1,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_23,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_7,1,2020-07-10,Sendusu
SE202001_(162660C2/132554)_1,1,2020-07-10,Sendusu
SE202001_(162801C1/132552)_2,1,2020-07-10,Sendusu
SE201912_(162849C2/132651)_3,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_11,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_9,1,2020-07-10,Sendusu
SE201912_(162377C2/132566)_13,1,2020-07-10,Sendusu
