Location,PlantletID,Crossnumber,Mother,Father,Germination_Submission_Date,Germination_Date,Copies,Number_Rooting,Number_Sent_Out,Weaning_2_Plantlets,Number_in_Screenhouse,Number_in_hardening,Number_in_Openfield
Sendusu,SE202006_(162365C2/132392)_9,SE202006_(162365C2/132392),29364S-2,7197-2,2020-11-16 10:22:10,2020-11-09,2.0,3.0,3.0,3.0,3.0,,
Sendusu,SE202006_(162371C2/132412)_1,SE202006_(162371C2/132412),29275S-1,8075-7,2020-11-16 10:27:46,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162371C2/132412)_3,SE202006_(162371C2/132412),29275S-1,8075-7,2020-11-16 10:27:46,2020-11-23,2.0,1.0,1.0,1.0,1.0,,
Sendusu,SE202006_(162371C2/132412)_5,SE202006_(162371C2/132412),29275S-1,8075-7,2020-11-16 10:27:46,2020-11-30,7.0,,,,,,
Sendusu,SE202006_(162372C2/132496)_1,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-11-30,4.0,3.0,3.0,,,,
Sendusu,SE202006_(162372C2/132496)_10,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(162372C2/132496)_11,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-11-30,5.0,3.0,3.0,,,,
Sendusu,SE202006_(162372C2/132496)_12,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(162372C2/132496)_13,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(162372C2/132496)_14,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(162372C2/132496)_15,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-12-08,3.0,4.0,4.0,,,,
Sendusu,SE202006_(162372C2/132496)_16,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-12-08,2.0,2.0,2.0,2.0,2.0,,
Sendusu,SE202006_(162372C2/132496)_18,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-12-14,3.0,3.0,3.0,3.0,,,
Sendusu,SE202006_(162372C2/132496)_19,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-12-14,1.0,,,,,,
Sendusu,SE202006_(162372C2/132496)_2,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(162372C2/132496)_20,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-12-14,10.0,5.0,5.0,,,,
Sendusu,SE202006_(162372C2/132496)_21,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-12-14,7.0,3.0,3.0,,,,
Sendusu,SE202006_(162372C2/132496)_23,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-12-14,1.0,,,,,,
Sendusu,SE202006_(162372C2/132496)_25,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2021-01-04,,,,,,,
Sendusu,SE202006_(162372C2/132496)_26,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-12-15,,,,,,,
Sendusu,SE202006_(162372C2/132496)_27,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2021-01-15,,,,,,,
Sendusu,SE202006_(162372C2/132496)_3,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-11-30,8.0,,,,,,
Sendusu,SE202006_(162372C2/132496)_4,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(162372C2/132496)_5,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-11-30,4.0,5.0,5.0,4.0,4.0,,
Sendusu,SE202006_(162372C2/132496)_6,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-11-30,4.0,5.0,5.0,4.0,4.0,,
Sendusu,SE202006_(162372C2/132496)_7,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(162372C2/132496)_8,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-11-30,3.0,2.0,2.0,,,,
Sendusu,SE202006_(162372C2/132496)_9,SE202006_(162372C2/132496),29364S-2,8075-7,2020-12-01 08:51:41,2020-11-30,7.0,,,,,,
Sendusu,SE202006_(162379C2/132410)_1,SE202006_(162379C2/132410),29275S-4,8075-7,2020-11-23 12:21:37,2020-11-23,4.0,3.0,3.0,,,,
Sendusu,SE202006_(162379C2/132410)_10,SE202006_(162379C2/132410),29275S-4,8075-7,2020-11-23 12:21:37,2020-12-08,7.0,,,,,,
Sendusu,SE202006_(162379C2/132410)_11,SE202006_(162379C2/132410),29275S-4,8075-7,2020-11-23 12:21:37,2020-12-08,4.0,3.0,3.0,3.0,3.0,,
Sendusu,SE202006_(162379C2/132410)_13,SE202006_(162379C2/132410),29275S-4,8075-7,2020-11-23 12:21:37,2020-12-14,2.0,2.0,2.0,2.0,,,
Sendusu,SE202006_(162379C2/132410)_14,SE202006_(162379C2/132410),29275S-4,8075-7,2020-11-23 12:21:37,2020-12-14,,,,,,,
Sendusu,SE202006_(162379C2/132410)_2,SE202006_(162379C2/132410),29275S-4,8075-7,2020-11-23 12:21:37,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(162379C2/132410)_3,SE202006_(162379C2/132410),29275S-4,8075-7,2020-11-23 12:21:37,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(162379C2/132410)_4,SE202006_(162379C2/132410),29275S-4,8075-7,2020-11-23 12:21:37,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(162379C2/132410)_5,SE202006_(162379C2/132410),29275S-4,8075-7,2020-11-23 12:21:37,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(162379C2/132410)_6,SE202006_(162379C2/132410),29275S-4,8075-7,2020-11-23 12:21:37,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(162379C2/132410)_7,SE202006_(162379C2/132410),29275S-4,8075-7,2020-11-23 12:21:37,2020-11-30,,,,,,,
Sendusu,SE202006_(162379C2/132410)_8,SE202006_(162379C2/132410),29275S-4,8075-7,2020-11-23 12:21:37,2020-11-30,7.0,4.0,4.0,,,,
Sendusu,SE202006_(162379C2/132410)_9,SE202006_(162379C2/132410),29275S-4,8075-7,2020-11-23 12:21:37,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(162381C2/132331)_1,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-09,7.0,,,,,,
Sendusu,SE202006_(162381C2/132331)_13,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-16,1.0,,,,,,
Sendusu,SE202006_(162381C2/132331)_14,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-16,5.0,3.0,3.0,3.0,,,
Sendusu,SE202006_(162381C2/132331)_15,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-16,3.0,4.0,4.0,4.0,3.0,,
Sendusu,SE202006_(162381C2/132331)_16,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-16,2.0,2.0,2.0,2.0,2.0,,
Sendusu,SE202006_(162381C2/132331)_17,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-16,2.0,,,,,,
Sendusu,SE202006_(162381C2/132331)_18,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-23,6.0,3.0,3.0,,,,
Sendusu,SE202006_(162381C2/132331)_19,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-23,6.0,3.0,3.0,,,,
Sendusu,SE202006_(162381C2/132331)_2,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162381C2/132331)_20,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-23,4.0,5.0,5.0,4.0,4.0,,
Sendusu,SE202006_(162381C2/132331)_21,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-23,1.0,,,,,,
Sendusu,SE202006_(162381C2/132331)_22,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-23,4.0,3.0,5.0,,,,
Sendusu,SE202006_(162381C2/132331)_23,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-30,7.0,4.0,4.0,,,,
Sendusu,SE202006_(162381C2/132331)_24,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(162381C2/132331)_25,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-30,3.0,4.0,4.0,4.0,4.0,,
Sendusu,SE202006_(162381C2/132331)_26,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(162381C2/132331)_27,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-12-08,6.0,5.0,5.0,4.0,4.0,,
Sendusu,SE202006_(162381C2/132331)_28,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-12-08,1.0,,,,,,
Sendusu,SE202006_(162381C2/132331)_3,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-09,2.0,2.0,2.0,2.0,2.0,,
Sendusu,SE202006_(162381C2/132331)_30,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-12-14,1.0,,,,,,
Sendusu,SE202006_(162381C2/132331)_4,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-09,3.0,2.0,2.0,,,,
Sendusu,SE202006_(162381C2/132331)_5,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162381C2/132331)_6,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-09,6.0,,,,,,
Sendusu,SE202006_(162381C2/132331)_7,SE202006_(162381C2/132331),29275S-1,8075-7,2020-11-16 10:16:35,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162387C1/132494)_1,SE202006_(162387C1/132494),29275S-1,7197-2,2020-11-17 12:18:37,2020-11-16,1.0,,,,,,
Sendusu,SE202006_(162387C1/132494)_15,SE202006_(162387C1/132494),29275S-1,7197-2,2020-11-17 12:18:37,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(162387C1/132494)_16,SE202006_(162387C1/132494),29275S-1,7197-2,2020-11-17 12:18:37,2020-12-08,,,,,,,
Sendusu,SE202006_(162387C1/132494)_17,SE202006_(162387C1/132494),29275S-1,7197-2,2020-11-17 12:18:37,2020-12-22,7.0,4.0,4.0,,,,
Sendusu,SE202006_(162387C1/132494)_2,SE202006_(162387C1/132494),29275S-1,7197-2,2020-11-17 12:18:37,2020-11-16,4.0,5.0,5.0,4.0,4.0,,
Sendusu,SE202006_(162387C1/132494)_3,SE202006_(162387C1/132494),29275S-1,7197-2,2020-11-17 12:18:37,2020-11-16,1.0,,,,,,
Sendusu,SE202006_(162387C1/132494)_4,SE202006_(162387C1/132494),29275S-1,7197-2,2020-11-17 12:18:37,2020-11-16,1.0,,,,,,
Sendusu,SE202006_(162387C1/132494)_5,SE202006_(162387C1/132494),29275S-1,7197-2,2020-11-17 12:18:37,2020-11-16,1.0,,,,,,
Sendusu,SE202006_(162387C1/132494)_6,SE202006_(162387C1/132494),29275S-1,7197-2,2020-11-17 12:18:37,2020-11-16,1.0,,,,,,
Sendusu,SE202006_(162387C1/132494)_7,SE202006_(162387C1/132494),29275S-1,7197-2,2020-11-17 12:18:37,2020-11-16,1.0,,,,,,
Sendusu,SE202006_(162387C1/132494)_8,SE202006_(162387C1/132494),29275S-1,7197-2,2020-11-17 12:18:37,2020-11-16,2.0,2.0,2.0,2.0,2.0,,
Sendusu,SE202006_(162387C1/132494)_9,SE202006_(162387C1/132494),29275S-1,7197-2,2020-11-17 12:18:37,2020-11-16,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_1,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_10,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_11,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,4.0,2.0,2.0,,,,
Sendusu,SE202006_(162490C2/132608)_12,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_13,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,3.0,2.0,2.0,2.0,,,
Sendusu,SE202006_(162490C2/132608)_14,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_15,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,7.0,2.0,2.0,,,,
Sendusu,SE202006_(162490C2/132608)_16,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_17,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,5.0,4.0,4.0,4.0,4.0,,
Sendusu,SE202006_(162490C2/132608)_18,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,6.0,5.0,5.0,4.0,4.0,,
Sendusu,SE202006_(162490C2/132608)_19,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_2,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_20,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_21,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,4.0,3.0,3.0,3.0,3.0,,
Sendusu,SE202006_(162490C2/132608)_22,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_23,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_24,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_25,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,3.0,2.0,,,,,
Sendusu,SE202006_(162490C2/132608)_26,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,7.0,4.0,4.0,4.0,4.0,,
Sendusu,SE202006_(162490C2/132608)_27,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,9.0,3.0,3.0,3.0,3.0,,
Sendusu,SE202006_(162490C2/132608)_28,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_29,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,7.0,3.0,3.0,,,,
Sendusu,SE202006_(162490C2/132608)_3,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,4.0,2.0,2.0,,,,
Sendusu,SE202006_(162490C2/132608)_30,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_31,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,6.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_32,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,2.0,4.0,2.0,2.0,2.0,,
Sendusu,SE202006_(162490C2/132608)_33,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,2.0,4.0,4.0,4.0,4.0,,
Sendusu,SE202006_(162490C2/132608)_34,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,2.0,2.0,4.0,4.0,,,
Sendusu,SE202006_(162490C2/132608)_35,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,7.0,3.0,3.0,3.0,3.0,,
Sendusu,SE202006_(162490C2/132608)_36,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,3.0,2.0,2.0,,,,
Sendusu,SE202006_(162490C2/132608)_37,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_38,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_39,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,2.0,2.0,2.0,2.0,2.0,,
Sendusu,SE202006_(162490C2/132608)_4,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,9.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_40,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_41,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,6.0,6.0,5.0,4.0,,,
Sendusu,SE202006_(162490C2/132608)_42,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,2.0,2.0,2.0,2.0,2.0,,
Sendusu,SE202006_(162490C2/132608)_43,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,6.0,4.0,4.0,4.0,4.0,,
Sendusu,SE202006_(162490C2/132608)_44,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,2.0,2.0,2.0,2.0,2.0,,
Sendusu,SE202006_(162490C2/132608)_45,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_46,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_47,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,3.0,4.0,4.0,,,,
Sendusu,SE202006_(162490C2/132608)_48,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_5,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_50,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-23,3.0,4.0,4.0,4.0,4.0,,
Sendusu,SE202006_(162490C2/132608)_51,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-30,4.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_52,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-30,6.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_6,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_7,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162490C2/132608)_8,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,,,,,,,
Sendusu,SE202006_(162490C2/132608)_9,SE202006_(162490C2/132608),29364S-2,8075-7,2020-11-16 10:11:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(162579C2/132310)_1,SE202006_(162579C2/132310),Entukura,SH3217,2020-11-20 09:40:53,2020-11-16,7.0,4.0,4.0,,,,
Sendusu,SE202006_(162579C2/132310)_10,SE202006_(162579C2/132310),Entukura,SH3217,2020-11-20 09:40:53,2020-11-30,6.0,,,,,,
Sendusu,SE202006_(162579C2/132310)_11,SE202006_(162579C2/132310),Entukura,SH3217,2020-11-20 09:40:53,2020-12-14,5.0,,,,,,
Sendusu,SE202006_(162579C2/132310)_12,SE202006_(162579C2/132310),Entukura,SH3217,2020-11-20 09:40:53,2021-01-04,2.0,1.0,1.0,1.0,1.0,,
Sendusu,SE202006_(162579C2/132310)_2,SE202006_(162579C2/132310),Entukura,SH3217,2020-11-20 09:40:53,2020-11-16,1.0,,,,,,
Sendusu,SE202006_(162579C2/132310)_3,SE202006_(162579C2/132310),Entukura,SH3217,2020-11-20 09:40:53,2020-11-16,2.0,,,,,,
Sendusu,SE202006_(162579C2/132310)_4,SE202006_(162579C2/132310),Entukura,SH3217,2020-11-20 09:40:53,2020-11-16,1.0,,,,,,
Sendusu,SE202006_(162579C2/132310)_5,SE202006_(162579C2/132310),Entukura,SH3217,2020-11-20 09:40:53,2020-11-16,2.0,2.0,2.0,2.0,2.0,,
Sendusu,SE202006_(162579C2/132310)_6,SE202006_(162579C2/132310),Entukura,SH3217,2020-11-20 09:40:53,2020-11-23,1.0,,,,,,
Sendusu,SE202006_(162579C2/132310)_7,SE202006_(162579C2/132310),Entukura,SH3217,2020-11-20 09:40:53,2020-11-23,2.0,3.0,2.0,,,,
Sendusu,SE202006_(162579C2/132310)_8,SE202006_(162579C2/132310),Entukura,SH3217,2020-11-20 09:40:53,2020-11-23,5.0,2.0,2.0,,,,
Sendusu,SE202006_(162579C2/132310)_9,SE202006_(162579C2/132310),Entukura,SH3217,2020-11-20 09:40:53,2020-11-23,1.0,,,,,,
Sendusu,SE202006_(162662C2/132552)_1,SE202006_(162662C2/132552),Nakasabira,7197-2,2020-10-12 11:36:27,2020-10-06,,,,,,,
Sendusu,SE202006_(162662C2/132552)_2,SE202006_(162662C2/132552),Nakasabira,7197-2,2020-10-12 11:36:27,2020-10-26,2.0,,,,,,
Sendusu,SE202006_(162662C2/132552)_3,SE202006_(162662C2/132552),Nakasabira,7197-2,2020-10-12 11:36:27,2020-11-16,7.0,5.0,4.0,,,,
Sendusu,SE202006_(162892C2/132367)_1,SE202006_(162892C2/132367),ITC1354,SH3362,2020-11-03 09:52:57,2020-10-26,1.0,,,,,,
Sendusu,SE202006_(163003C2/132410)_1,SE202006_(163003C2/132410),Nakasabira,8075-7,2021-01-05 07:52:22,2021-01-04,,,,,,,
Sendusu,SE202006_(163107C2/132419)_1,SE202006_(163107C2/132419),Nakasabira,7197-2,2020-11-23 12:17:17,2020-11-23,3.0,2.0,1.0,,,,
Sendusu,SE202006_(163107C2/132419)_2,SE202006_(163107C2/132419),Nakasabira,7197-2,2020-11-23 12:17:17,2020-11-30,5.0,5.0,5.0,4.0,,,
Sendusu,SE202006_(163107C2/132419)_3,SE202006_(163107C2/132419),Nakasabira,7197-2,2020-11-23 12:17:17,2020-11-30,1.0,,,,,,
Sendusu,SE202006_(163107C2/132419)_4,SE202006_(163107C2/132419),Nakasabira,7197-2,2020-11-23 12:17:17,2020-11-30,2.0,4.0,4.0,4.0,4.0,,
Sendusu,SE202006_(163256C2/132316)_1,SE202006_(163256C2/132316),Entukura,8075-7,2020-11-17 12:30:12,2020-11-16,9.0,,,,,,
Sendusu,SE202006_(163274C2/132676)_1,SE202006_(163274C2/132676),ITC1354,SH3217,2020-10-21 06:48:21,2020-10-19,1.0,,,,,,
Sendusu,SE202006_(163274C2/132676)_10,SE202006_(163274C2/132676),ITC1354,SH3217,2020-10-21 06:48:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(163274C2/132676)_3,SE202006_(163274C2/132676),ITC1354,SH3217,2020-10-21 06:48:21,2020-10-19,1.0,,,,,,
Sendusu,SE202006_(163274C2/132676)_4,SE202006_(163274C2/132676),ITC1354,SH3217,2020-10-21 06:48:21,2020-11-02,7.0,4.0,4.0,4.0,4.0,,
Sendusu,SE202006_(163274C2/132676)_6,SE202006_(163274C2/132676),ITC1354,SH3217,2020-10-21 06:48:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(163274C2/132676)_7,SE202006_(163274C2/132676),ITC1354,SH3217,2020-10-21 06:48:21,2020-11-09,12.0,4.0,4.0,,,,
Sendusu,SE202006_(163274C2/132676)_8,SE202006_(163274C2/132676),ITC1354,SH3217,2020-10-21 06:48:21,2020-11-09,1.0,,,,,,
Sendusu,SE202006_(163274C2/132676)_9,SE202006_(163274C2/132676),ITC1354,SH3217,2020-10-21 06:48:21,2020-11-09,,,,,,,
Sendusu,SE202007_(162373C2/132316)_1,SE202007_(162373C2/132316),29364S-2,8075-7,2020-12-09 12:16:26,2020-12-08,4.0,3.0,3.0,3.0,3.0,,
Sendusu,SE202007_(162373C2/132316)_10,SE202007_(162373C2/132316),29364S-2,8075-7,2020-12-09 12:16:26,2020-12-08,1.0,,,,,,
Sendusu,SE202007_(162373C2/132316)_11,SE202007_(162373C2/132316),29364S-2,8075-7,2020-12-09 12:16:26,2020-12-08,1.0,,,,,,
Sendusu,SE202007_(162373C2/132316)_12,SE202007_(162373C2/132316),29364S-2,8075-7,2020-12-09 12:16:26,2020-12-08,1.0,,,,,,
Sendusu,SE202007_(162373C2/132316)_13,SE202007_(162373C2/132316),29364S-2,8075-7,2020-12-09 12:16:26,2020-12-08,1.0,,,,,,
Sendusu,SE202007_(162373C2/132316)_14,SE202007_(162373C2/132316),29364S-2,8075-7,2020-12-09 12:16:26,2020-12-08,1.0,,,,,,
Sendusu,SE202007_(162373C2/132316)_15,SE202007_(162373C2/132316),29364S-2,8075-7,2020-12-09 12:16:26,2020-12-08,3.0,3.0,3.0,3.0,3.0,,
Sendusu,SE202007_(162373C2/132316)_16,SE202007_(162373C2/132316),29364S-2,8075-7,2020-12-09 12:16:26,2020-12-08,3.0,3.0,3.0,3.0,3.0,,
Sendusu,SE202007_(162373C2/132316)_17,SE202007_(162373C2/132316),29364S-2,8075-7,2020-12-09 12:16:26,2020-12-08,1.0,,,,,,
Sendusu,SE202007_(162373C2/132316)_18,SE202007_(162373C2/132316),29364S-2,8075-7,2020-12-09 12:16:26,2020-12-08,8.0,4.0,4.0,,,,
Sendusu,SE202007_(162373C2/132316)_19,SE202007_(162373C2/132316),29364S-2,8075-7,2020-12-09 12:16:26,2020-12-08,1.0,,,,,,
Sendusu,SE202007_(162373C2/132316)_2,SE202007_(162373C2/132316),29364S-2,8075-7,2020-12-09 12:16:26,2020-12-08,1.0,,,,,,
